NAME,SKU,CATEGORY,PRICE,BRAND,DESCRIPTION
15 (1/2”) 	Inner 100 (4”) 	ABS 	Polished CP 	1 	40 	1620,8542,शल�शालॉी।,1620,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Inner 	ABS 	Polished CP 	1 	100 	630,8520,शल�शालॉी।,630,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Inner 	200 (8”) 	ABS 	Polished CP 	1 	7 	1890,8616,शल�शालॉी।,1890,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	300 (12”) 	Brass 	Polished CP 	1 	40 	1300,8702,शल�शालॉी।,1300,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	375 (15”) 	Brass 	Polished CP 	1 	18 	1590,8703,शल�शालॉी।,1590,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
FG  	15 (1/2”) 	Outer 	450 (18”) 	Brass 	French Gold 	1 	16 	3650,8704,शल�शालॉी।,3650,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	600 (24”) 	Brass 	Polished CP 	2380,8706,शल�शालॉी।,2380,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	175 (7”) 	45 	SS 201 	Polished CP 	220,8707,शल�शालॉी।,220,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	225 (9”) 	45 	SS 201 	Polished CP 	295,8708,शल�शालॉी।,295,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 300 (12”) 	90 	SS 201 	Polished CP 	455,8710,शल�शालॉी।,455,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 375 (15”) 	90 	SS 201 	Polished CP 	520,8711,शल�शालॉी।,520,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 450 (18”) 	90 	SS 201 	Polished CP 	580,8712,शल�शालॉी।,580,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 600 (24”) 	90 	SS 201 	Polished CP 	1 	40 	740,8713,शल�शालॉी।,740,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 	225 (9”) 	90 	SS 201 	Polished CP 	1 	40 	335,8730,शल�शालॉी।,335,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 300 (12”) 	90 	SS 201 	Polished CP 	1 	18 	440,8731,शल�शालॉी।,440,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 375 (15”) 	90 	SS 201 	Polished CP 	1 	18 	560,8732,शल�शालॉी।,560,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 450 (18”) 	90 	SS 201 	Polished CP 	2 	32 	695,8733,शल�शालॉी।,695,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 600 (24”) 	90 	SS 201 	Polished CP 	1 	40 	870,8734,शल�शालॉी।,870,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	300 (12”) 	90 	SS 304 	Polished CP 	1 	40 	990,8714,शल�शालॉी।,990,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	375 (15”) 	90 	SS 304 	Polished CP 	1 	40 	1130,8715,शल�शालॉी।,1130,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
FG  	15 (1/2”) 	Outer 	450 (18”) 	90 	SS 304 	French Gold 	1 	16 	2990,8716,शल�शालॉी।,2990,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Bronze 1 	24,2990,शल�शालॉी।,2990,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	600 (24”) 	90 	SS 304 	Polished CP 	1 	40 	1480,8717,शल�शालॉी।,1480,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 	225 (9”) 	45 	SS 201 	Polished CP 	375,8718,शल�शालॉी।,375,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 300 (12”) 	45 	SS 201 	Polished CP 	1 	18 	475,8719,शल�शालॉी।,475,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 375 (15”) 	90 	SS 201 	Polished CP 	1 	18 	650,8720,शल�शालॉी।,650,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
S4 	15 (1/2”) Outer 450 (18”) 	90 	SS 304 	Polished CP 	2 	28 	960,8722,शल�शालॉी।,960,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 600 (24”) 	90 	SS 201 	Polished CP 	1 	40 	895,8724,शल�शालॉी।,895,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BL  	15 (1/2”) 	Outer 	450 (18”) 	Brass 	Matt Black 	1 	16 3290,8784,शल�शालॉी।,3290,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	600 (24”) 	Brass 	Polished CP 	10 60 3250,8785,शल�शालॉी।,3250,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 	225 (9”) 	90 	SS 201 	Polished CP 	1 	40 	335,8740,शल�शालॉी।,335,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 300 (12”) 	90 	SS 201 	Polished CP 	1 	18 	440,8741,शल�शालॉी।,440,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 375 (15”) 	90 	SS 201 	Polished CP 	1 	18 	560,8742,शल�शालॉी।,560,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 450 (18”) 	90 	SS 201 	Polished CP 	2 	32 	695,8743,शल�शालॉी।,695,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) Outer 600 (24”) 	90 	SS 201 	Polished CP 	1 	15 	870,8744,शल�शालॉी।,870,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	170 (6-3/4”) 	Brass 	Polished CP 	5 	90 	655,8805,शल�शालॉी।,655,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	120(4-3/4”) 	SS 304 	Polished CP 	5 	190 370,8813,शल�शालॉी।,370,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	180 	SS 304 	Polished CP 	1 	45 	490,8814,शल�शालॉी।,490,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	200 (8”) 	Brass 	Polished CP 	1 	40 	770,8815,शल�शालॉी।,770,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	40 	2295,8875,शल�शालॉी।,2295,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	300 (12”) 	Brass 	Polished CP 	1 	32 	1390,8890,शल�शालॉी।,1390,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
G  	15 (1/2”) 	Outer 	450 (18”) 	Brass 	Gold PVD 	1 	16 	3780,8892,शल�शालॉी।,3780,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	600 (24”) 	Brass 	Polished CP 	1 	30 	3510,8894,शल�शालॉी।,3510,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	160 (6-1/4”) 	Multiple Material 	Multiple Finishes 	1 	35 	820,9480,शल�शालॉी।,820,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	225 (9”) 	Multiple Material 	Multiple Finishes 	1 	30 	790,9481,शल�शालॉी।,790,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	Multiple Material 	Multiple Finishes 	1 	48 	680,9486,शल�शालॉी।,680,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	160 (6-1/4”) 	SS 201 	Steel 	1 	48 	405,9495,शल�शालॉी।,405,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	180 	SS 201 	Steel 	1 	48 	420,9495-180,शल�शालॉी।,420,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	225 (9”) 	SS 201 	Steel 	1 	35 	470,9496,शल�शालॉी।,470,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	260 	SS 201 	Steel 	1 	48 	540,9496-260,शल�शालॉी।,540,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	160 (6-1/4”) 	Mild Steel 	CP 	1 	44 	235,9498,शल�शालॉी।,235,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.10 X 6 	Flanged Bush (Pack of 6) 	95,9490,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	225 (9”) 	SS 201 	Steel 	1 	40 	595,9491,शल�शालॉी।,595,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 12 	Outer 	300 (12”) 	SS 201 	Steel 	1 	40 	670,9492,शल�शालॉी।,670,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	160 (6-1/4”) 	SS 201 	Steel 	1 	35 	730,9501,शल�शालॉी।,730,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	225 (9”) 	SS 201 	Steel 	1 	48 	820,9502,शल�शालॉी।,820,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
CI 	Painted 	15 	180 	1290,9546,शल�शालॉी।,1290,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	160 (6-1/4”) 	Mild Steel 	CP 	1 	35 	480,9505,शल�शालॉी।,480,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	225 (9”) 	Mild Steel 	CP 	5 	580,9506,शल�शालॉी।,580,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	300 (12”) 	Mild Steel 	CP 	1 	40 	680,9506-300,शल�शालॉी।,680,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	160 (6-1/4”) 	Mild Steel 	CP 	5 	40 	310,9507,शल�शालॉी।,310,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	225 (9”) 	Mild Steel 	CP 	1 	42 	370,9508,शल�शालॉी।,370,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	160 (6-1/4”) 	SS 201 	Steel 	1 	35 	920,9521,शल�शालॉी।,920,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
16 (5/8”) 	225 (9”) 	SS 304 	Steel 	1 	2 	990,9523,शल�शालॉी।,990,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
10 (3/8”) 	115 (4-1/2”) 	SS 201 	Steel 	20 	200 	265,9601,शल�शालॉी।,265,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
40 (1-1/2”) 	Brass 	Polished CP 	15 	165 	235,9590,शल�शालॉी।,235,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
75 (3”) 	SS 304 	Raw 	10 	120 	75,9598,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
10 (3/8”) 	115 (4-1/2”) 	Mild Steel 	CP 	20 	200 	132,9609,शल�शालॉी।,132,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Rack Bolt Screw-Pair 	140,9609-140,शल�शालॉी।,140,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
10 (3/8”) 	115 (4-1/2”) 	Mild Steel 	CP 	10 	150 	75,9615,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
10 (3/8”) 	140 	Mild Steel 	CP 	25 	225 	90,9618,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
10 (3/8”) 	100 (4”) 25 (1”) 	Mild Steel 	Zinc Plated - Silver 	70 	980 	68,9624,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
75 (3”) 	Brass 	Brass 	25 	500 	76,9951,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
100 (4”) 	Brass 	Brass 	1 	54 	94,9961,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
8 	SS 304 	Polished CP 	1 	40 	360,9991,शल�शालॉी।,360,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
45 	175 (7”) 	Polypropylene (PP) 	Black 	1 	35 	90,10308,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
45 	300 (12”) 	Polypropylene (PP) 	Black 	2 	60 	155,10310,शल�शालॉी।,155,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	1 	30 	1180,10715,शल�शालॉी।,1180,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	2 	60 	1290,10724,शल�शालॉी।,1290,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	2 	60 	1130,10730,शल�शालॉी।,1130,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Fits 10738 & 10739 or,10736,शल�शालॉी।,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
"Taps (, M24)",F22, I N K 	B O 	 E,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.51 X 1 	Aerator (Without Metal Body) & Washer Only 	135,10737,शल�शालॉी।,135,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Continental Prime 	/10734 	10733/10734 	10733 	10733 	10733,10733,शल�शालॉी।,10733,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 18 X 1 	1.8L/Min 	Brass 	Polished CP 	40 	800 	290,10734,शल�शालॉी।,290,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 24 X 1 	Brass 	Polished CP 	50 	600 	64,10739,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.51 X 1 	Aerator without Housing 	75,10741,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 20 	Brass 	Polished CP 	40 	800 	140,10735,SUITABLE FOR,140,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 24 X 1 	Plastic (Food Grade) 	Grey 	15 	540 	45,10740,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
M 21 	Plastic (Food Grade) 	Grey 	25 	500 	95,10740-M21,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
F 22 X 1 	Brass 	Polished CP 	40 	800 	74,10738,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.51 X 1 	Aerator & Washer only 	-,10743,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.51 X 1 	Aerator & Washer Only 	-,10743-6,SUITABLE FOR,0,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	30 	360 	2380,10750,SUITABLE FOR,2380,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	1 	60 	820,10868,SUITABLE FOR,820,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	1 	24 	820,10870,SUITABLE FOR,820,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	2 	60 	545,10880,SUITABLE FOR,545,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	30 	600 	1130,10742,SUITABLE FOR,1130,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
FG  	15 (1/2”) 	Brass 	French Gold 	1 	21 	2450,10885,SUITABLE FOR,2450,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
FG  WF 	15 (1/2”) 	Outer 	Brass 	French Gold 	1 	150 	1780,10921,SUITABLE FOR,1780,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Pro 	15 (1/2”) Outer 	Brass 	Polished CP 	1 	150 415,10925,SUITABLE FOR,415,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
BL  WF 	15 (1/2”) 	Brass 	Matt Black 	1 	150 	1350,10930,SUITABLE FOR,1350,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	Brass 	Polished CP 	1 	150 	480,10931,SUITABLE FOR,480,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Outer 	20 (3/4”) 	Outer 	Brass 	Polished CP 	2 60 830,10944,SUITABLE FOR,830,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	1 	32 	860,11001,SUITABLE FOR,860,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
N 	15 (1/2”) 	Brass 	Shot Blasted Nickel 	2 	60 	550,10980,SUITABLE FOR,550,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Shot Blasted Nickel 	2 	60 	615,10981,SUITABLE FOR,615,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
20 (3/4”) 	Brass 	Shot Blasted Nickel 	1 	54 	645,10982,SUITABLE FOR,645,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
.04 X 20 	Ball Rubber Washer (Pack of 20) 	240,11084,SUITABLE FOR,240,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Brass 	Polished CP 	1 	48 	710,11090,SUITABLE FOR,710,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
20 (3/4”) 	15 (1/2”) 	Brass 	Brass 	1 	50 	555,11105,SUITABLE FOR,555,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
20 (3/4”) 	15 (1/2”) 	Brass 	CP 	1 	50 	580,11106,SUITABLE FOR,580,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	1 	88 	735,11005,SUITABLE FOR,735,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
15 (1/2”) 	Brass 	Polished CP 	- 	- 	515,11010,SUITABLE FOR,515,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
Washer (Pack of 50) 	105,11019,SUITABLE FOR,105,Viking_priced_catalogue_2026.1.pdf,Extracted from Viking_priced_catalogue_2026.1.pdf
